"Date","Price","Open","High","Low","Vol.","Change.."
2020-07-19,42.65,42.47,42.88,41.84,"6.69M","0.42%"
2020-07-18,42.47,41.89,42.85,41.75,"7.35M","1.38%"
2020-07-17,41.89,42.08,42.46,41.72,"8.70M","-0.45%"
2020-07-16,42.08,43.35,43.5,40.97,"9.11M","-2.93%"
2020-07-15,43.35,43.9,44.07,42.9,"9.51M","-1.24%"
2020-07-14,43.9,43.94,44.05,42.86,"17.61M","-0.06%"
2020-07-13,43.92,44.74,45.59,42.74,"24.85M","-1.82%"
2020-07-12,44.74,44.7,45.25,43.75,"23.41M","0.09%"
2020-07-11,44.7,44.31,44.77,43.89,"10.64M","0.88%"
2020-07-10,44.31,44.37,44.6,43.49,"11.40M","-0.14%"
2020-07-09,44.37,45.33,45.87,43.59,"11.85M","-2.16%"
2020-07-08,45.35,43.36,45.6,43.07,"13.32M","4.57%"
2020-07-07,43.36,44.1,44.42,43.07,"7.40M","-1.65%"
2020-07-06,44.09,41.66,44.21,41.52,"10.93M","5.85%"
2020-07-05,41.66,42.08,42.17,40.81,"5.62M","-1.00%"
2020-07-04,42.08,41.21,42.17,41.12,"5.75M","2.10%"
2020-07-03,41.21,41.05,41.68,40.91,"6.22M","0.39%"
2020-07-02,41.05,41.73,41.9,40.39,"7.11M","-1.63%"
2020-07-01,41.73,41.19,41.96,41.02,"6.19M","1.29%"
2020-06-30,41.2,41.84,42.01,40.82,"6.60M","-1.53%"
2020-06-29,41.84,41.4,42.24,40.65,"7.53M","1.07%"
2020-06-28,41.4,41.08,42.01,40.47,"6.89M","0.77%"
2020-06-27,41.08,43.07,43.1,39.32,"7.53M","-4.62%"
2020-06-26,43.07,42.34,43.52,41.44,"10.30M","1.72%"
2020-06-25,42.34,42.63,42.98,41.79,"7.73M","-0.67%"
2020-06-24,42.63,44.17,44.65,42.22,"9.24M","-3.50%"
2020-06-23,44.17,44.29,44.49,43.91,"4.65M","-0.27%"
2020-06-22,44.29,43,44.63,42.94,"7.06M","3.01%"
2020-06-21,43,43.59,43.82,42.89,"5.23M","-1.36%"
2020-06-20,43.59,42.89,43.85,42.37,"5.93M","1.64%"
2020-06-19,42.89,43.44,43.68,42.74,"4.66M","-1.28%"
2020-06-18,43.44,44.08,44.21,42.87,"6.38M","-1.45%"
2020-06-17,44.08,43.87,44.7,43.09,"8.15M","0.48%"
2020-06-16,43.87,43.75,44.17,43.41,"9.32M","0.28%"
2020-06-15,43.75,44.05,44.07,41.86,"11.28M","-0.65%"
2020-06-14,44.04,45.11,45.12,43.6,"7.30M","-2.36%"
2020-06-13,45.1,44.74,45.18,44.3,"7.81M","0.81%"
2020-06-12,44.74,43.26,45.33,42.83,"9.90M","3.44%"
2020-06-11,43.25,46.66,46.93,42.16,"12.48M","-7.29%"
2020-06-10,46.65,45.88,47.05,45.67,"9.30M","1.70%"
2020-06-09,45.87,46.4,46.79,45.4,"8.41M","-1.14%"
2020-06-08,46.4,46.64,46.76,45.97,"10.02M","-0.50%"
2020-06-07,46.64,46.8,46.98,45.19,"10.71M","-0.33%"
2020-06-06,46.79,46.83,47.21,46.25,"9.61M","-0.08%"
2020-06-05,46.83,47.44,47.95,46.62,"11.37M","-1.28%"
2020-06-04,47.44,47.15,48.08,46.42,"12.18M","0.62%"
2020-06-03,47.15,46.02,47.49,45.33,"12.43M","2.46%"
2020-06-02,46.02,48.21,49.93,44.75,"16.38M","-4.53%"
2020-06-01,48.2,45.61,48.58,45.38,"10.40M","5.68%"
2020-05-31,45.61,47.73,47.79,45.18,"12.40M","-4.47%"
2020-05-30,47.75,44.5,48.01,44.21,"13.38M","7.29%"
2020-05-29,44.5,44.72,45.27,44.23,"10.43M","-0.49%"
2020-05-28,44.72,43.85,44.87,43.18,"10.01M","2.00%"
2020-05-27,43.85,42.27,43.99,42.23,"9.38M","3.75%"
2020-05-26,42.26,42.98,43.06,41.84,"8.26M","-1.67%"
2020-05-25,42.98,42.15,43.26,41.83,"5.98M","1.97%"
2020-05-24,42.15,43.87,44.53,42.15,"9.73M","-3.93%"
2020-05-23,43.87,44.2,44.73,43.7,"8.00M","-0.76%"
2020-05-22,44.21,42.93,44.64,42.39,"10.41M","2.98%"
2020-05-21,42.93,44.23,44.6,41.73,"12.04M","-2.92%"
2020-05-20,44.22,45.71,46.13,43.36,"11.74M","-3.29%"
2020-05-19,45.73,45.31,45.76,44.18,"11.88M","0.91%"
2020-05-18,45.31,43.67,46.5,43.66,"16.79M","3.76%"
2020-05-17,43.67,43.26,44.46,43.1,"13.48M","0.94%"
2020-05-16,43.26,42.74,43.86,42.51,"12.69M","1.24%"
2020-05-15,42.73,43.98,44.15,42.18,"11.70M","-2.84%"
2020-05-14,43.98,43.18,44.36,42.34,"12.72M","1.86%"
2020-05-13,43.18,42.18,43.73,41.96,"10.54M","2.36%"
2020-05-12,42.18,41.54,42.79,41.33,"12.79M","1.37%"
2020-05-11,41.61,42.1,42.85,39.57,"15.36M","-1.19%"
2020-05-10,42.12,47.02,47.02,39.99,"18.60M","-10.43%"
2020-05-09,47.02,47.71,49.09,46.95,"10.08M","-1.48%"
2020-05-08,47.72,47.36,48.4,46.39,"10.76M","0.79%"
2020-05-07,47.35,44.96,48.16,44.55,"13.60M","5.31%"
2020-05-06,44.96,46.55,47.53,44.82,"10.17M","-3.41%"
2020-05-05,46.55,46.97,47.74,45.83,"8.21M","-0.90%"
2020-05-04,46.97,48.05,48.16,45.24,"13.18M","-2.29%"
2020-05-03,48.07,49.21,49.93,46.85,"13.38M","-2.32%"
2020-05-02,49.21,47.09,49.53,46.77,"11.06M","4.51%"
2020-05-01,47.09,46.39,48.22,46.36,"10.80M","1.48%"
2020-04-30,46.4,48.8,50.8,45.86,"14.83M","-4.92%"
2020-04-29,48.8,45.73,49.84,45.71,"18.11M","6.71%"
2020-04-28,45.73,44.46,46.02,43.43,"13.73M","2.87%"
2020-04-27,44.46,44.57,45.19,43.24,"21.97M","-0.24%"
2020-04-26,44.57,44.38,45.37,43.86,"23.95M","0.32%"
2020-04-25,44.42,44.43,45.58,43.89,"20.91M","-0.09%"
2020-04-24,44.46,42.97,44.92,42.84,"19.24M","3.49%"
2020-04-23,42.96,41.82,43.88,41,"23.77M","2.74%"
2020-04-22,41.82,40.59,42.26,40.29,"16.84M","3.03%"
2020-04-21,40.59,40.23,41.28,40.04,"15.12M","0.93%"
2020-04-20,40.21,42.25,43.2,39.64,"21.80M","-4.79%"
2020-04-19,42.24,44.14,44.27,41.9,"15.51M","-4.31%"
2020-04-18,44.14,42.19,44.4,42.06,"9.75M","4.58%"
2020-04-17,42.21,42.55,42.98,41.64,"8.90M","-0.80%"
2020-04-16,42.55,39.34,43.55,38.01,"12.58M","8.14%"
2020-04-15,39.35,41.25,41.7,39.23,"9.19M","-4.62%"
2020-04-14,41.25,41.2,41.83,40.53,"9.76M","0.13%"
2020-04-13,41.2,42.02,42.03,39.76,"18.78M","-1.96%"
2020-04-12,42.02,42.53,43.56,41.86,"12.09M","-1.20%"
2020-04-11,42.53,42.27,43.14,41.49,"10.71M","0.62%"
2020-04-10,42.27,46.27,46.45,40.96,"16.45M","-8.66%"
2020-04-09,46.28,46.54,46.86,44.92,"11.47M","-0.57%"
2020-04-08,46.54,44.88,47.25,44.35,"11.65M","3.69%"
2020-04-07,44.89,45.01,47.6,43.86,"12.25M","-0.28%"
2020-04-06,45.01,40.34,45.01,40.31,"18.09M","11.57%"
2020-04-05,40.34,40.71,40.99,39.95,"10.59M","-0.90%"
2020-04-04,40.71,40.48,41.07,40.01,"12.54M","0.53%"
2020-04-03,40.49,39.91,41.24,39.68,"14.52M","1.50%"
2020-04-02,39.9,39.22,42.71,38.44,"23.08M","1.74%"
2020-04-01,39.21,39.06,39.43,37.2,"21.16M","0.35%"
2020-03-31,39.08,38.92,39.56,38.41,"20.82M","0.40%"
2020-03-30,38.92,37.19,39.6,37.18,"17.05M","4.68%"
2020-03-29,37.18,38.85,39.1,37.12,"7.79M","-4.29%"
2020-03-28,38.85,38.06,39.39,36.68,"11.48M","2.09%"
2020-03-27,38.06,40.41,41.13,38,"9.22M","-5.83%"
2020-03-26,40.41,39.18,40.44,38.52,"8.58M","3.14%"
2020-03-25,39.18,40.58,40.95,38.21,"9.14M","-3.43%"
2020-03-24,40.57,39.05,40.95,38.28,"9.97M","3.90%"
2020-03-23,39.05,35.43,39.77,34.84,"12.43M","10.22%"
2020-03-22,35.43,38.35,39.66,35,"11.16M","-7.60%"
2020-03-21,38.35,38.05,39.75,36.47,"11.98M","0.79%"
2020-03-20,38.05,38.98,43.49,34.47,"18.67M","-2.38%"
2020-03-19,38.97,34.71,40.57,34.03,"16.87M","12.30%"
2020-03-18,34.71,34.17,34.79,32.42,"13.48M","1.53%"
2020-03-17,34.18,33.13,35.78,32.54,"14.09M","3.19%"
2020-03-16,33.13,36.39,36.39,29.45,"20.03M","-8.97%"
2020-03-15,36.39,34.44,38.53,34.07,"12.73M","5.67%"
2020-03-14,34.44,37.56,37.64,33.87,"14.03M","-8.29%"
2020-03-13,37.55,29.85,39.84,24.35,"40.42M","25.85%"
2020-03-12,29.84,48.55,48.74,28.95,"31.69M","-38.54%"
2020-03-11,48.55,50.2,50.72,45.65,"10.46M","-3.28%"
2020-03-10,50.2,50.5,51.36,49.06,"9.85M","-0.62%"
2020-03-09,50.51,50.97,52.2,46.75,"16.44M","-0.89%"
2020-03-08,50.96,60.45,60.46,50.79,"11.83M","-15.70%"
2020-03-07,60.45,63.2,63.81,60.09,"7.58M","-4.36%"
2020-03-06,63.21,62.06,63.78,61.26,"8.76M","1.86%"
2020-03-05,62.06,60.35,63.19,60.35,"9.15M","2.84%"
2020-03-04,60.35,61.01,61.74,58.89,"7.77M","-1.09%"
2020-03-03,61.01,61.42,62.34,59.56,"9.41M","-0.66%"
2020-03-02,61.42,57.75,62.27,57.33,"10.71M","6.31%"
2020-03-01,57.77,58.08,60.22,56.29,"9.85M","-0.53%"
2020-02-29,58.08,59.9,61.58,58.06,"8.87M","-3.05%"
2020-02-28,59.9,61.67,63.3,56.95,"13.75M","-2.87%"
2020-02-27,61.67,60.59,64.98,57.31,"15.07M","1.79%"
2020-02-26,60.59,71.06,72.12,57.91,"18.33M","-14.72%"
2020-02-25,71.05,75.58,75.97,69.88,"11.89M","-6.00%"
2020-02-24,75.58,79.67,79.68,71.91,"13.52M","-5.18%"
2020-02-23,79.71,74.82,79.92,74.72,"11.93M","6.53%"
2020-02-22,74.82,73.29,76.64,72.42,"11.56M","2.08%"
2020-02-21,73.29,69.46,75.16,68.63,"12.13M","5.52%"
2020-02-20,69.46,70.78,72.34,66.49,"12.45M","-1.87%"
2020-02-19,70.78,77.17,79.04,68.26,"12.10M","-8.28%"
2020-02-18,77.17,73.36,78.91,70.22,"10.64M","5.22%"
2020-02-17,73.34,74.87,75.41,68.65,"12.14M","-2.04%"
2020-02-16,74.87,76.74,80.68,67.96,"15.15M","-2.44%"
2020-02-15,76.74,82.96,83.36,75.18,"11.58M","-7.50%"
2020-02-14,82.97,80.6,83.62,78.77,"8.69M","2.93%"
2020-02-13,80.6,81.19,84.09,77.48,"13.61M","-0.73%"
2020-02-12,81.19,76.52,82.74,76.51,"10.96M","6.10%"
2020-02-11,76.52,74.09,77.35,72.73,"8.05M","3.27%"
2020-02-10,74.1,77.02,77.43,72.36,"9.46M","-3.80%"
2020-02-09,77.02,76.61,78.37,75.15,"7.52M","0.53%"
2020-02-08,76.61,74.34,77.76,71.64,"9.38M","3.06%"
2020-02-07,74.34,73.59,75.42,72.66,"8.35M","1.01%"
2020-02-06,73.59,72.57,75.01,70.97,"9.75M","1.42%"
2020-02-05,72.56,68.07,73.38,67.67,"8.84M","6.61%"
2020-02-04,68.06,69.7,70.45,68.06,"7.19M","-2.36%"
2020-02-03,69.7,69.96,72.88,68.59,"8.88M","-0.35%"
2020-02-02,69.95,70.75,73.34,67.92,"10.55M","-1.13%"
2020-02-01,70.75,68.04,72.71,67.68,"12.07M","3.98%"
2020-01-31,68.04,67.97,69.76,65.53,"12.17M","0.11%"
2020-01-30,67.97,59.82,70.14,58.34,"14.45M","13.63%"
2020-01-29,59.82,60.55,62.39,59.49,"7.98M","-1.21%"
2020-01-28,60.55,58.57,61.55,57.47,"9.03M","3.37%"
2020-01-27,58.57,56.25,59.55,55.96,"7.60M","4.12%"
2020-01-26,56.25,53.27,56.39,52.92,"5.43M","5.60%"
2020-01-25,53.27,54.39,54.4,52.4,"5.06M","-2.06%"
2020-01-24,54.39,54.48,55.36,50.87,"8.02M","-0.17%"
2020-01-23,54.48,58.31,58.36,52.74,"7.37M","-6.56%"
2020-01-22,58.31,57.6,59.17,57.23,"4.25M","1.24%"
2020-01-21,57.6,57.2,58.08,56.07,"4.50M","0.70%"
2020-01-20,57.2,57.67,58.22,55.88,"5.47M","-0.84%"
2020-01-19,57.68,59.29,62.31,55.8,"8.51M","-2.71%"
2020-01-18,59.29,61.06,62.39,58.08,"8.30M","-2.91%"
2020-01-17,61.06,57.63,63.19,56.79,"10.61M","5.96%"
2020-01-16,57.63,58.18,58.46,54.93,"8.17M","-0.94%"
2020-01-15,58.18,58.54,58.54,55.38,"11.65M","-0.61%"
2020-01-14,58.54,49.59,60.71,49.59,"15.70M","18.04%"
2020-01-13,49.59,51.39,51.49,48.97,"6.31M","-3.49%"
2020-01-12,51.38,49.44,51.54,48.88,"7.54M","3.93%"
2020-01-11,49.44,49.05,51.86,47.96,"9.34M","0.80%"
2020-01-10,49.04,44.78,49.62,43.84,"9.45M","9.51%"
2020-01-09,44.78,45.38,45.79,43.98,"6.20M","-1.30%"
2020-01-08,45.37,46.4,48.45,44.35,"9.59M","-2.21%"
2020-01-07,46.4,45.78,46.65,44.63,"9.54M","1.36%"
2020-01-06,45.78,43.46,45.78,43.32,"8.13M","5.34%"
2020-01-05,43.46,42.85,43.46,42.73,"7.15M","1.41%"
2020-01-04,42.86,42.18,42.89,41.83,"6.35M","1.61%"
2020-01-03,42.18,39.56,42.32,38.97,"7.14M","6.63%"
2020-01-02,39.56,41.63,41.78,39.43,"5.60M","-4.98%"
2020-01-01,41.63,41.29,42.14,41.14,"5.44M","0.82%"
2019-12-31,41.29,42.42,43.03,41.11,"7.30M","-2.68%"
2019-12-30,42.42,43.15,44.18,41.87,"8.90M","-1.68%"
2019-12-29,43.15,42.75,43.7,42.15,"10.14M","0.94%"
2019-12-28,42.75,41.04,43.77,40.97,"9.65M","4.16%"
2019-12-27,41.04,40.09,41.04,39.76,"8.09M","2.38%"
2019-12-26,40.09,40.1,41.69,39.63,"7.34M","-0.03%"
2019-12-25,40.1,40.38,40.45,39.49,"6.83M","-0.69%"
2019-12-24,40.38,40.69,41.13,39.83,"7.76M","-0.75%"
2019-12-23,40.69,41.84,42.59,40.43,"9.37M","-2.74%"
2019-12-22,41.83,39.68,42.12,39.61,"8.91M","5.43%"
2019-12-21,39.68,40.1,40.12,39.45,"6.02M","-1.04%"
2019-12-20,40.1,39.64,40.38,39.3,"6.53M","1.15%"
2019-12-19,39.64,40.75,41.06,39.12,"10.25M","-2.79%"
2019-12-18,40.78,36.99,41.45,35.94,"17.63M","10.25%"
2019-12-17,36.99,39.98,40.14,36.5,"15.75M","-7.50%"
2019-12-16,39.98,43.47,43.6,39.31,"11.06M","-8.02%"
2019-12-15,43.47,43.27,44,42.93,"6.72M","0.46%"
2019-12-14,43.27,44.44,44.67,43.24,"6.95M","-2.63%"
2019-12-13,44.44,43.62,44.56,43.48,"7.67M","1.89%"
2019-12-12,43.62,44.14,44.32,42.98,"8.31M","-1.20%"
2019-12-11,44.14,44.11,44.94,43.48,"6.13M","0.08%"
2019-12-10,44.11,44.49,44.6,43.69,"8.42M","-0.86%"
2019-12-09,44.49,45.62,45.77,44.14,"10.94M","-2.46%"
2019-12-08,45.61,45.24,46.16,44.93,"9.40M","0.83%"
2019-12-07,45.24,45.35,46.27,45.06,"10.12M","-0.24%"
2019-12-06,45.35,44.8,45.51,44.18,"10.76M","1.22%"
2019-12-05,44.8,44.72,45.22,43.85,"12.49M","0.16%"
2019-12-04,44.73,45.16,46.77,44.18,"13.79M","-0.95%"
2019-12-03,45.16,45.61,46.2,44.67,"11.24M","-1.00%"
2019-12-02,45.61,47.52,47.71,44.92,"11.72M","-4.01%"
2019-12-01,47.52,47.52,48.45,45.73,"10.57M","-0.01%"
2019-11-30,47.52,48.61,48.81,47.02,"10.48M","-2.25%"
2019-11-29,48.62,46.87,49.25,46.83,"11.63M","3.75%"
2019-11-28,46.86,47.72,48.01,46.47,"10.52M","-1.81%"
2019-11-27,47.72,47.02,48.65,44.85,"12.34M","1.50%"
2019-11-26,47.02,45.6,47.47,45.4,"10.77M","3.07%"
2019-11-25,45.62,44.21,47.48,42.51,"15.29M","3.18%"
2019-11-24,44.21,48.18,48.31,43.95,"11.83M","-8.24%"
2019-11-23,48.18,47.42,48.52,46.29,"10.76M","1.60%"
2019-11-22,47.42,50.67,51.47,43.99,"17.21M","-6.42%"
2019-11-21,50.67,55.03,55.33,48.8,"12.36M","-7.91%"
2019-11-20,55.03,55.15,56.14,54.77,"9.74M","-0.21%"
2019-11-19,55.14,56.05,56.41,54.31,"10.74M","-1.63%"
2019-11-18,56.06,59.22,59.32,54.47,"11.13M","-5.34%"
2019-11-17,59.22,58.28,59.93,57.72,"10.60M","1.60%"
2019-11-16,58.29,57.76,58.96,57.36,"9.73M","0.91%"
2019-11-15,57.76,59.18,60.76,56.73,"11.67M","-2.41%"
2019-11-14,59.19,61.03,61.16,58.77,"10.60M","-3.01%"
2019-11-13,61.03,61.52,61.99,60.5,"10.57M","-0.81%"
2019-11-12,61.52,61.89,62.3,60.09,"10.97M","-0.60%"
2019-11-11,61.89,63.72,64.31,60.89,"8.22M","-2.86%"
2019-11-10,63.72,62.1,65.38,61.37,"10.44M","2.61%"
2019-11-09,62.09,60.45,62.36,60.26,"6.86M","2.71%"
2019-11-08,60.45,61.47,62.49,59.16,"10.17M","-1.65%"
2019-11-07,61.47,64.2,64.37,60.64,"13.39M","-4.25%"
2019-11-06,64.2,63.24,64.26,62.72,"15.52M","1.52%"
2019-11-05,63.24,61.44,64.08,61.23,"17.68M","2.92%"
2019-11-04,61.44,58.4,62.43,58.01,"16.78M","5.22%"
2019-11-03,58.4,58.28,58.81,57.27,"14.48M","0.20%"
2019-11-02,58.28,58.37,59.2,57.83,"14.92M","-0.15%"
2019-11-01,58.37,58.43,58.79,56.94,"14.70M","-0.10%"
2019-10-31,58.43,57.99,59.5,57.23,"10.57M","0.77%"
2019-10-30,57.98,59.8,60.92,57.14,"11.38M","-3.03%"
2019-10-29,59.8,57.82,60.63,57.78,"13.65M","3.41%"
2019-10-28,57.82,59.82,62.32,57.58,"15.13M","-3.34%"
2019-10-27,59.82,56.75,62.45,55.72,"16.10M","5.41%"
2019-10-26,56.75,56.95,59.38,54.38,"21.51M","-0.35%"
2019-10-25,56.95,49.62,58.46,49.12,"15.99M","14.78%"
2019-10-24,49.62,49.5,50.22,48.39,"11.23M","0.32%"
2019-10-23,49.46,53.41,53.46,47.61,"14.98M","-7.40%"
2019-10-22,53.41,54.75,55.18,53.16,"8.45M","-2.49%"
2019-10-21,54.77,54.88,55.6,53.84,"8.83M","-0.19%"
2019-10-20,54.88,53.74,55.44,52.67,"9.07M","2.12%"
2019-10-19,53.74,53.22,54.08,52.69,"8.67M","0.98%"
2019-10-18,53.22,54.95,55,52.36,"9.88M","-3.15%"
2019-10-17,54.95,52.46,55.1,51.64,"9.56M","4.74%"
2019-10-16,52.46,54.59,55.25,51.4,"11.20M","-3.91%"
2019-10-15,54.59,56.81,57.31,53.99,"10.17M","-3.91%"
2019-10-14,56.81,56.48,57.07,56.06,"8.11M","0.59%"
2019-10-13,56.48,55.74,57.56,55.56,"8.12M","1.33%"
2019-10-12,55.74,55.82,56.43,55.55,"7.59M","-0.14%"
2019-10-11,55.81,57.45,58.22,55.44,"9.70M","-2.85%"
2019-10-10,57.45,59.15,59.32,57.07,"8.88M","-2.87%"
2019-10-09,59.15,56.99,59.84,56.62,"10.52M","3.77%"
2019-10-08,57,57.48,58.41,56.58,"9.25M","-0.84%"
2019-10-07,57.48,54.59,58.63,53.58,"12.34M","5.31%"
2019-10-06,54.59,56.8,56.88,53.53,"10.54M","-3.90%"
2019-10-05,56.8,56.42,57.2,55.76,"8.32M","0.67%"
2019-10-04,56.42,56.44,57.4,55.48,"10.08M","-0.03%"
2019-10-03,56.44,56.29,56.95,54.24,"9.49M","0.25%"
2019-10-02,56.3,55.62,56.59,55.23,"9.28M","1.22%"
2019-10-01,55.62,55.98,57.36,54.98,"10.97M","-0.61%"
2019-09-30,55.96,53.91,56.11,52.83,"11.58M","3.81%"
2019-09-29,53.91,55.46,55.63,52.59,"10.06M","-2.80%"
2019-09-28,55.46,55.84,56.06,54.02,"10.71M","-0.67%"
2019-09-27,55.84,55.23,56.4,53.2,"10.31M","1.10%"
2019-09-26,55.23,57.42,57.46,51.16,"14.37M","-3.79%"
2019-09-25,57.4,55.24,58.05,53.93,"18.23M","3.94%"
2019-09-24,55.23,66.68,67.53,55.19,"20.53M","-17.15%"
2019-09-23,66.66,72.21,74.08,63.27,"12.07M","-7.70%"
2019-09-22,72.22,73.18,73.19,71.28,"7.49M","-1.31%"
2019-09-21,73.18,75.09,75.52,72.33,"7.69M","-2.56%"
2019-09-20,75.1,76.59,76.94,73.12,"9.22M","-1.98%"
2019-09-19,76.62,77.74,77.78,72.85,"11.23M","-1.42%"
2019-09-18,77.72,74.09,79.94,74.03,"11.05M","4.92%"
2019-09-17,74.08,72.58,77.21,72.19,"9.52M","2.06%"
2019-09-16,72.58,70.06,73.42,69.61,"8.31M","3.60%"
2019-09-15,70.06,70.49,71.16,69.67,"6.29M","-0.61%"
2019-09-14,70.49,68.97,71.06,68.33,"7.01M","2.21%"
2019-09-13,68.97,69.22,69.57,67.71,"6.62M","-0.36%"
2019-09-12,69.22,69.78,69.97,68.42,"6.16M","-0.81%"
2019-09-11,69.78,70.79,71.45,68.44,"8.08M","-1.41%"
2019-09-10,70.78,69.91,72.76,69.89,"8.83M","1.25%"
2019-09-09,69.91,70.43,71.18,68.19,"8.23M","-0.76%"
2019-09-08,70.45,68.79,71.33,68.43,"8.80M","2.41%"
2019-09-07,68.79,64.92,70.38,64.59,"9.03M","5.96%"
2019-09-06,64.92,65.23,67.93,64.19,"9.30M","-0.48%"
2019-09-05,65.23,67.05,67.36,64.25,"7.88M","-2.71%"
2019-09-04,67.05,69.03,69.23,66.64,"8.40M","-2.87%"
2019-09-03,69.03,66.95,70.83,66.53,"8.84M","3.11%"
2019-09-02,66.94,65.91,67.72,65.12,"7.50M","1.57%"
2019-09-01,65.91,64.28,67.07,63.95,"6.53M","2.55%"
2019-08-31,64.27,64.21,65.16,62.49,"7.48M","0.09%"
2019-08-30,64.21,63.58,65.34,62.31,"7.35M","1.00%"
2019-08-29,63.58,66.91,66.92,62.37,"10.20M","-4.97%"
2019-08-28,66.9,72.89,72.93,65.4,"8.96M","-8.22%"
2019-08-27,72.89,73.57,73.65,72.21,"6.21M","-0.92%"
2019-08-26,73.57,72.1,75.05,72.09,"8.80M","2.04%"
2019-08-25,72.1,73.29,74.79,63.44,"6.41M","-1.60%"
2019-08-24,73.27,75.38,75.54,71.86,"6.85M","-2.81%"
2019-08-23,75.39,73.45,75.68,58.55,"6.72M","2.64%"
2019-08-22,73.45,73.22,74.52,71.14,"9.00M","0.32%"
2019-08-21,73.22,75.1,75.31,70.32,"9.80M","-2.49%"
2019-08-20,75.09,77.1,77.27,73.45,"8.17M","-2.61%"
2019-08-19,77.1,76.3,78.76,75.6,"8.30M","1.06%"
2019-08-18,76.3,72.69,77.95,71.57,"9.85M","4.97%"
2019-08-17,72.69,74.66,75.28,71.7,"8.62M","-2.64%"
2019-08-16,74.66,76.31,76.4,72.48,"12.06M","-2.15%"
2019-08-15,76.3,76.02,77.55,71.8,"15.32M","0.42%"
2019-08-14,75.98,84.89,86.21,75.19,"13.15M","-10.49%"
2019-08-13,84.89,85.81,86.48,83.44,"9.72M","-1.04%"
2019-08-12,85.78,90.06,90.07,85.53,"9.73M","-4.80%"
2019-08-11,90.11,85.5,91.5,85.42,"9.97M","5.37%"
2019-08-10,85.51,84.32,87.44,82.62,"11.08M","1.40%"
2019-08-09,84.33,90.21,90.42,82.75,"11.34M","-6.52%"
2019-08-08,90.21,90.57,92.13,88.11,"10.68M","-0.37%"
2019-08-07,90.55,93.04,94.29,87.76,"10.54M","-2.69%"
2019-08-06,93.05,96.51,99.25,91.22,"11.28M","-3.58%"
2019-08-05,96.5,92.7,106.38,92.7,"15.38M","4.10%"
2019-08-04,92.7,94.19,94.74,90.55,"8.48M","-1.58%"
2019-08-03,94.19,94.78,96.55,93.65,"8.28M","-0.61%"
2019-08-02,94.77,98.68,98.75,92.71,"9.42M","-3.95%"
2019-08-01,98.67,98.78,100.31,95.86,"8.77M","-0.12%"
2019-07-31,98.78,90.17,99.88,89.89,"9.46M","9.55%"
2019-07-30,90.17,90.38,92.42,88.67,"7.38M","-0.22%"
2019-07-29,90.38,89.89,91.99,87.81,"8.40M","0.64%"
2019-07-28,89.8,88.79,90.79,84.13,"8.40M","1.12%"
2019-07-27,88.8,94.01,95.9,87.1,"9.28M","-5.53%"
2019-07-26,94.01,93.25,94.45,90.24,"7.23M","0.81%"
2019-07-25,93.25,94.4,96.39,91.66,"8.99M","-1.21%"
2019-07-24,94.39,90.23,97.26,87.29,"11.88M","4.62%"
2019-07-23,90.22,95.28,95.31,88.72,"10.12M","-5.31%"
2019-07-22,95.28,99.67,100.6,91.5,"10.05M","-4.39%"
2019-07-21,99.65,100.28,101.37,96.64,"9.93M","-0.63%"
2019-07-20,100.28,98.24,105.37,97.47,"13.06M","2.08%"
2019-07-19,98.24,101.08,101.12,95.1,"13.87M","-2.81%"
2019-07-18,101.07,89.98,103.94,87,"18.76M","12.32%"
2019-07-17,89.99,79.53,94.37,77,"19.62M","13.16%"
2019-07-16,79.52,90.42,91.84,76.71,"16.92M","-12.05%"
2019-07-15,90.42,89.68,94.37,84.88,"15.07M","0.84%"
2019-07-14,89.67,101.21,101.84,88.09,"14.72M","-11.40%"
2019-07-13,101.21,104.86,105.11,97.78,"11.26M","-3.48%"
2019-07-12,104.85,103,106.62,100.91,"11.38M","1.80%"
2019-07-11,103,108.29,108.29,95.45,"15.60M","-4.88%"
2019-07-10,108.28,119.21,120.17,102.61,"13.78M","-9.17%"
2019-07-09,119.21,123.09,123.9,117.89,"8.37M","-3.14%"
2019-07-08,123.08,119.56,124.83,118.02,"8.56M","2.90%"
2019-07-07,119.61,118.42,120.33,117.11,"8.44M","1.01%"
2019-07-06,118.42,118.42,121.56,117.23,"8.78M","0.01%"
2019-07-05,118.41,119.76,120.9,116.85,"10.03M","-1.13%"
2019-07-04,119.77,121.53,126.55,118.76,"11.51M","-1.47%"
2019-07-03,121.55,118.71,123.07,117.15,"10.29M","2.39%"
2019-07-02,118.72,123.09,123.83,112.87,"12.65M","-3.55%"
2019-07-01,123.1,123.03,126.88,114.21,"14.04M","0.08%"
2019-06-30,122.99,133.88,136.99,120.69,"15.55M","-8.13%"
2019-06-29,133.88,120.02,136.58,116.41,"14.31M","11.54%"
2019-06-28,120.03,115.76,121.88,114.53,"12.78M","3.69%"
2019-06-27,115.76,131.94,133.02,111.82,"18.70M","-12.26%"
2019-06-26,131.93,136.12,138.11,127.8,"14.94M","-3.07%"
2019-06-25,136.11,135.71,138.38,130.3,"11.45M","0.30%"
2019-06-24,135.71,137.65,137.65,133.21,"9.58M","-1.35%"
2019-06-23,137.56,142.26,143.11,136.52,"10.23M","-3.30%"
2019-06-22,142.25,138.5,145.5,137.41,"15.06M","2.69%"
